employee_id,name,age,department,gender,salary,joining_year,performance_score,city
3212,Employee_2211,25.0,HR,FEMALE,39275.0,2020,8.7,Mumbai
6417,Employee_5416,0.0,HR,Female,106553.0,2017,6.5,Mumbai
1476,Employee_475,34.0,IT,M,75904.0,2020,8.3,Chennai
3556,Employee_2555,50.0,HR,M,109598.0,2023,8.8,Pune
9088,Employee_8087,29.0,Operations,F,77229.0,2021,8.1,Chennai
1008,Employee_7,32.0,Sales,Female,148026.0,2006,6.1,Pune
4658,Employee_3657,24.0,Operations,female,75309.0,2008,9.4,Pune
7412,Employee_6411,57.0,HR,Male,62267.0,2006,10.0,Mumbai
10629,Employee_9628,37.0,Operations,female,118816.0,2012,7.2,Bangalore
5875,Employee_4874,31.0,Sales,MALE,49465.0,2020,5.9,Bangalore
5403,Employee_4402,28.0,IT,MALE,88989.0,2018,10.0,Delhi
10368,Employee_9367,48.0,Finance,MALE,77373.0,2023,7.5,Delhi
10975,Employee_9974,29.0,Operations,MALE,112163.0,2023,9.4,Mumbai
6547,Employee_5546,25.0,Marketing,MALE,79645.0,2020,9.9,Bangalore
6298,Employee_5297,34.0,HR,FEMALE,121873.0,2012,8.0,Bangalore
3427,Employee_2426,49.0,Sales,M,128896.0,2014,5.3,Hyderabad
7745,Employee_6744,34.0,Marketing,F,66131.0,2016,8.7,Kolkata
2815,Employee_1814,38.0,Operations,F,102321.0,2012,6.1,Chennai
8604,Employee_7603,22.0,Marketing,female,147710.0,2006,8.5,Kolkata
7823,Employee_6822,49.0,Finance,male,92306.0,2017,9.3,Mumbai
5677,Employee_4676,41.0,IT,Female,68822.0,2006,7.3,Chennai
3275,Employee_2274,54.0,IT,MALE,66088.0,2007,6.3,Delhi
2012,Employee_1011,23.0,Operations,F,143487.0,2005,9.6,Kolkata
2578,Employee_1577,50.0,Finance,FEMALE,119749.0,2014,5.2,Bangalore
8265,Employee_7264,28.0,Finance,Male,33960.0,2011,6.8,Chennai
2068,Employee_1067,57.0,Marketing,FEMALE,53696.0,2020,9.8,Hyderabad
2992,Employee_1991,38.0,Sales,MALE,111664.0,2023,8.3,Chennai
4971,Employee_3970,31.0,IT,F,76059.0,2005,7.5,
10531,Employee_9530,27.0,IT,FEMALE,114761.0,2016,7.2,
6880,Employee_5879,41.0,IT,male,126320.0,2010,7.1,Chennai
9089,Employee_8088,56.0,HR,Male,142892.0,2009,9.7,Kolkata
9847,Employee_8846,36.0,IT,female,44418.0,2007,,Pune
5543,Employee_4542,23.0,Sales,Female,95265.0,2016,6.3,Bangalore
10798,Employee_9797,29.0,Operations,female,69204.0,2022,7.4,Mumbai
8194,Employee_7193,37.0,HR,Female,30715.0,2008,6.5,Kolkata
4868,Employee_3867,32.0,Finance,FEMALE,80711.0,2017,5.7,Chennai
5870,Employee_4869,36.0,Marketing,MALE,47806.0,2006,7.8,Pune
7824,Employee_6823,24.0,Finance,M,49416.0,2016,5.4,Pune
4049,Employee_3048,33.0,Sales,FEMALE,99363.0,2013,6.9,Hyderabad
8549,Employee_7548,45.0,HR,Female,105531.0,2012,5.6,Chennai
9091,Employee_8090,46.0,Sales,FEMALE,81125.0,2006,8.8,Mumbai
1782,Employee_781,23.0,Operations,Female,137619.0,2011,5.5,Chennai
7748,Employee_6747,57.0,Sales,female,57948.0,2021,8.9,Mumbai
3676,Employee_2675,55.0,Operations,MALE,122987.0,2023,,Chennai
2750,Employee_1749,25.0,HR,F,70739.0,2006,9.8,Kolkata
7223,Employee_6222,32.0,IT,female,131415.0,2014,7.4,Bangalore
9475,Employee_8474,46.0,Finance,male,62668.0,2020,5.1,Chennai
3792,Employee_2791,32.0,Sales,F,80756.0,2016,9.6,Chennai
7520,Employee_6519,47.0,Finance,MALE,124385.0,2009,9.7,Hyderabad
6775,Employee_5774,32.0,Operations,FEMALE,102503.0,2021,5.9,Bangalore
7358,Employee_6357,56.0,Marketing,male,123377.0,2018,8.8,Chennai
5980,Employee_4979,56.0,Marketing,MALE,72861.0,2008,5.8,Pune
9296,Employee_8295,34.0,Marketing,FEMALE,40716.0,2010,6.7,Pune
2092,Employee_1091,38.0,Sales,Male,65183.0,2015,5.3,Bangalore
7527,Employee_6526,55.0,Marketing,FEMALE,46722.0,2010,9.6,Mumbai
9724,Employee_8723,27.0,IT,Female,144198.0,2022,5.1,
5628,Employee_4627,36.0,IT,F,58557.0,2005,6.7,Hyderabad
3325,Employee_2324,37.0,Sales,male,109671.0,2020,9.2,Bangalore
7535,Employee_6534,29.0,HR,FEMALE,71129.0,2016,,Mumbai
10426,Employee_9425,52.0,HR,FEMALE,40109.0,2012,7.2,
6056,Employee_5055,46.0,Operations,M,72448.0,2009,6.1,Chennai
3609,Employee_2608,29.0,IT,female,,2005,6.0,Delhi
10477,Employee_9476,53.0,Operations,FEMALE,36449.0,2014,7.2,Bangalore
3291,Employee_2290,39.0,Sales,male,86360.0,2014,5.9,Kolkata
2728,Employee_1727,150.0,Marketing,male,141972.0,2006,9.2,Pune
1611,Employee_610,38.0,Sales,female,81750.0,2009,8.3,Pune
8818,Employee_7817,33.0,Operations,female,102619.0,2010,9.5,Chennai
5667,Employee_4666,47.0,Marketing,female,108066.0,2019,8.0,
7076,Employee_6075,55.0,IT,F,92420.0,2019,8.3,Bangalore
6414,Employee_5413,47.0,Marketing,F,147350.0,2009,5.8,Bangalore
9104,Employee_8103,26.0,Operations,F,,2013,8.7,Delhi
1344,Employee_343,22.0,Sales,M,54935.0,2018,7.1,Mumbai
5684,Employee_4683,26.0,Operations,female,115898.0,2023,9.8,Hyderabad
10232,Employee_9231,29.0,IT,female,101996.0,2009,5.5,Mumbai
4751,Employee_3750,38.0,HR,M,72028.0,2009,6.4,Mumbai
9870,Employee_8869,27.0,Finance,Male,32027.0,2023,8.6,Mumbai
10778,Employee_9777,32.0,HR,Female,139764.0,2006,7.5,Pune
7000,Employee_5999,500.0,Sales,Female,84261.0,2015,8.8,Chennai
4216,Employee_3215,31.0,IT,Female,96421.0,2009,6.0,Hyderabad
1098,Employee_97,22.0,Sales,Female,44102.0,2014,5.9,Chennai
9180,Employee_8179,55.0,Operations,MALE,107240.0,2010,5.2,Bangalore
4138,Employee_3137,56.0,Sales,MALE,134342.0,2009,5.5,Delhi
6177,Employee_5176,53.0,Sales,MALE,144514.0,2007,5.1,Chennai
8280,Employee_7279,37.0,Operations,female,94975.0,2009,8.0,Bangalore
7166,Employee_6165,33.0,IT,F,142007.0,2011,7.6,Pune
2538,Employee_1537,27.0,Sales,MALE,30146.0,2010,7.4,Pune
4589,Employee_3588,27.0,Finance,F,47744.0,2016,9.7,Pune
5949,Employee_4948,23.0,HR,Male,72634.0,2023,8.6,Chennai
7986,Employee_6985,35.0,Marketing,Female,83639.0,2020,6.6,Mumbai
4649,Employee_3648,28.0,Operations,M,56272.0,2011,8.1,Delhi
3658,Employee_2657,38.0,HR,female,51169.0,2020,,Bangalore
9807,Employee_8806,56.0,Operations,female,130434.0,2012,5.1,Delhi
2518,Employee_1517,33.0,Operations,M,75147.0,2023,8.7,Chennai
6062,Employee_5061,31.0,Operations,Male,102171.0,2011,6.1,Mumbai
10821,Employee_9820,57.0,IT,Female,48319.0,2023,9.9,Delhi
5625,Employee_4624,35.0,HR,F,92093.0,2012,8.8,Hyderabad
5273,Employee_4272,46.0,Operations,MALE,121109.0,2020,8.2,Kolkata
4670,Employee_3669,37.0,HR,F,89398.0,2010,8.6,Pune
7567,Employee_6566,47.0,Marketing,F,115330.0,2010,5.1,Chennai
6801,Employee_5800,-1.0,Operations,FEMALE,128343.0,2009,,Pune
3091,Employee_2090,41.0,Operations,Female,38712.0,2016,7.0,Hyderabad
8098,Employee_7097,-5.0,Finance,FEMALE,110906.0,2012,9.7,Mumbai
7172,Employee_6171,48.0,IT,Female,62924.0,2010,8.2,Mumbai
8522,Employee_7521,41.0,Marketing,M,113087.0,2011,8.7,Chennai
1573,Employee_572,34.0,HR,MALE,86995.0,2009,9.4,Mumbai
10532,Employee_9531,54.0,Operations,FEMALE,68484.0,2023,8.4,Kolkata
4063,Employee_3062,29.0,IT,male,143827.0,2020,9.1,Hyderabad
1598,Employee_597,53.0,Sales,male,95046.0,2014,7.4,Hyderabad
7634,Employee_6633,200.0,Marketing,F,76335.0,2021,6.5,Kolkata
8876,Employee_7875,51.0,Operations,F,108554.0,2019,10.0,Delhi
8346,Employee_7345,43.0,Finance,F,74782.0,2017,9.2,
7305,Employee_6304,49.0,Marketing,male,121080.0,2016,7.5,Chennai
9854,Employee_8853,49.0,Finance,female,116995.0,2006,8.0,Bangalore
6977,Employee_5976,39.0,Finance,female,74555.0,2023,8.0,Mumbai
2939,Employee_1938,40.0,HR,male,139053.0,2017,9.2,Chennai
9101,Employee_8100,35.0,HR,female,75052.0,2008,8.9,Chennai
2754,Employee_1753,31.0,Marketing,male,91068.0,2012,7.8,Bangalore
4671,Employee_3670,28.0,HR,male,132267.0,2017,9.1,Chennai
9455,Employee_8454,52.0,HR,FEMALE,56852.0,2015,5.6,Pune
3362,Employee_2361,45.0,Operations,female,112071.0,2008,7.9,Delhi
5261,Employee_4260,56.0,HR,Male,105439.0,2010,5.4,Mumbai
6433,Employee_5432,31.0,Finance,M,107678.0,2022,5.5,Pune
7286,Employee_6285,42.0,Operations,F,100114.0,2015,7.7,Kolkata
9300,Employee_8299,40.0,Finance,MALE,127969.0,2021,8.0,Hyderabad
10940,Employee_9939,27.0,Finance,female,35416.0,2005,8.0,Pune
9262,Employee_8261,32.0,Finance,FEMALE,133098.0,2014,6.5,Kolkata
10105,Employee_9104,36.0,Sales,male,147771.0,2015,5.3,Chennai
6592,Employee_5591,27.0,HR,M,103230.0,2014,6.3,Mumbai
2172,Employee_1171,56.0,Operations,female,41117.0,2006,5.4,Chennai
8928,Employee_7927,30.0,Marketing,FEMALE,83603.0,2014,5.2,Pune
9470,Employee_8469,34.0,Marketing,M,34101.0,2017,9.6,Chennai
10822,Employee_9821,38.0,Sales,Male,128919.0,2009,9.9,Pune
9510,Employee_8509,53.0,IT,female,67429.0,2007,9.2,Bangalore
10628,Employee_9627,35.0,HR,Male,95014.0,2015,8.7,Bangalore
1875,Employee_874,27.0,HR,FEMALE,117630.0,2012,5.2,Pune
3298,Employee_2297,46.0,Sales,female,87109.0,2011,9.2,Mumbai
10773,Employee_9772,40.0,Marketing,FEMALE,75129.0,2021,9.7,Delhi
3644,Employee_2643,35.0,Marketing,MALE,139928.0,2009,,Kolkata
6348,Employee_5347,24.0,HR,male,33972.0,2022,9.5,Hyderabad
7160,Employee_6159,27.0,HR,Male,59974.0,2022,7.1,Chennai
1582,Employee_581,26.0,Sales,Female,138987.0,2013,8.7,Pune
1205,Employee_204,22.0,Finance,female,119577.0,2015,7.9,Hyderabad
8897,Employee_7896,25.0,IT,female,101796.0,2023,6.2,Delhi
3015,Employee_2014,55.0,Finance,Female,31665.0,2019,,Bangalore
1906,Employee_905,30.0,IT,male,144883.0,2008,9.1,Hyderabad
1632,Employee_631,25.0,Sales,FEMALE,129210.0,2008,5.9,Kolkata
9765,Employee_8764,56.0,IT,male,105498.0,2006,6.8,Pune
2975,Employee_1974,26.0,Marketing,Male,79089.0,2008,6.5,Bangalore
1163,Employee_162,53.0,IT,female,101622.0,2023,9.0,Bangalore
5999,Employee_4998,999.0,Marketing,M,119851.0,2015,9.9,Delhi
5714,Employee_4713,47.0,Marketing,MALE,54225.0,2018,8.6,Hyderabad
2432,Employee_1431,41.0,IT,F,81516.0,2007,6.2,Delhi
7869,Employee_6868,50.0,HR,M,142045.0,2017,9.1,Kolkata
10602,Employee_9601,46.0,HR,Female,32208.0,2008,5.6,Delhi
8711,Employee_7710,34.0,HR,M,129637.0,2009,8.1,Mumbai
8737,Employee_7736,38.0,Finance,male,134254.0,2007,7.0,
5284,Employee_4283,35.0,Marketing,F,82633.0,2013,7.7,Chennai
8532,Employee_7531,40.0,HR,female,94274.0,2005,9.5,Hyderabad
9386,Employee_8385,22.0,HR,female,117350.0,2014,7.9,Delhi
4385,Employee_3384,54.0,IT,Male,72397.0,2022,8.0,Pune
10947,Employee_9946,27.0,IT,M,84822.0,2011,7.8,Pune
9549,Employee_8548,27.0,Sales,Male,101981.0,2022,7.7,Kolkata
9763,Employee_8762,50.0,Finance,FEMALE,137620.0,2009,8.6,Bangalore
8463,Employee_7462,55.0,Finance,M,45395.0,2011,5.1,Hyderabad
4332,Employee_3331,57.0,HR,female,71274.0,2005,8.3,Delhi
7405,Employee_6404,22.0,Operations,MALE,38127.0,2022,9.2,Chennai
3097,Employee_2096,51.0,HR,male,115062.0,2020,9.4,Hyderabad
9824,Employee_8823,32.0,Sales,F,38025.0,2020,7.4,Bangalore
9000,Employee_7999,42.0,Sales,female,38527.0,2019,5.2,Kolkata
6018,Employee_5017,49.0,IT,Male,116180.0,2022,9.7,Delhi
2450,Employee_1449,32.0,Marketing,MALE,97806.0,2009,6.4,Chennai
7901,Employee_6900,43.0,Finance,male,66241.0,2012,8.2,Mumbai
3611,Employee_2610,33.0,IT,F,73043.0,2015,7.0,Pune
2901,Employee_1900,31.0,Sales,FEMALE,,2008,5.2,Kolkata
9187,Employee_8186,22.0,IT,MALE,82169.0,2015,7.8,Delhi
4921,Employee_3920,41.0,Marketing,M,110752.0,2010,9.3,Delhi
3758,Employee_2757,43.0,HR,Male,146707.0,2010,7.7,Kolkata
7398,Employee_6397,22.0,Marketing,MALE,122693.0,2007,8.5,Delhi
10103,Employee_9102,999.0,Marketing,F,69398.0,2022,9.4,
3098,Employee_2097,33.0,Marketing,Male,126806.0,2020,9.1,Hyderabad
6625,Employee_5624,52.0,IT,FEMALE,109302.0,2009,9.3,Delhi
4472,Employee_3471,43.0,Finance,MALE,102796.0,2015,9.6,
9267,Employee_8266,56.0,Marketing,male,71100.0,2017,5.6,
3172,Employee_2171,56.0,HR,MALE,32871.0,2015,7.7,Delhi
10699,Employee_9698,48.0,IT,FEMALE,54843.0,2012,8.2,Kolkata
10650,Employee_9649,26.0,HR,male,78104.0,2019,8.6,Mumbai
3011,Employee_2010,31.0,HR,Male,137984.0,2009,8.6,Kolkata
1038,Employee_37,41.0,Finance,male,104635.0,2023,9.1,Hyderabad
2284,Employee_1283,57.0,Finance,female,73884.0,2019,7.4,
7833,Employee_6832,35.0,Sales,F,,2020,7.2,Mumbai
2020,Employee_1019,55.0,Operations,female,140563.0,2011,9.4,Kolkata
3811,Employee_2810,34.0,Finance,female,106400.0,2021,8.8,Chennai
10066,Employee_9065,54.0,Sales,female,54556.0,2013,6.8,Chennai
2652,Employee_1651,42.0,Marketing,Female,,2011,6.0,Chennai
7076,Employee_6075,55.0,IT,F,92420.0,2019,8.3,Bangalore
2170,Employee_1169,53.0,Finance,M,115977.0,2009,7.5,Delhi
7257,Employee_6256,24.0,IT,FEMALE,42822.0,2015,8.4,Pune
6470,Employee_5469,30.0,IT,Male,37139.0,2023,6.9,Chennai
1868,Employee_867,57.0,Marketing,female,87061.0,2011,5.1,Chennai
6094,Employee_5093,56.0,IT,M,138399.0,2014,9.1,Hyderabad
6434,Employee_5433,28.0,Sales,MALE,80135.0,2005,5.7,Mumbai
1542,Employee_541,49.0,Finance,MALE,37583.0,2022,7.3,Bangalore
5921,Employee_4920,39.0,IT,Female,118484.0,2011,5.3,Bangalore
7355,Employee_6354,22.0,Marketing,FEMALE,63469.0,2019,5.6,Delhi
10805,Employee_9804,43.0,Operations,F,124029.0,2020,7.5,Delhi
4391,Employee_3390,40.0,Finance,MALE,74867.0,2008,5.8,Bangalore
9459,Employee_8458,24.0,IT,Female,88566.0,2005,9.6,Chennai
6194,Employee_5193,32.0,Marketing,Male,59545.0,2012,9.3,Bangalore
4960,Employee_3959,52.0,IT,M,37444.0,2007,7.8,Mumbai
7644,Employee_6643,50.0,Operations,male,81955.0,2006,8.4,Bangalore
7842,Employee_6841,57.0,Marketing,male,111658.0,2007,7.6,Bangalore
9714,Employee_8713,29.0,IT,F,122534.0,2015,8.9,Pune
4587,Employee_3586,42.0,Operations,M,129291.0,2014,7.3,Hyderabad
9498,Employee_8497,44.0,Marketing,male,88959.0,2008,5.3,Chennai
3564,Employee_2563,24.0,HR,M,100875.0,2007,7.7,Mumbai
6037,Employee_5036,46.0,Finance,MALE,149755.0,2005,5.0,Pune
2081,Employee_1080,57.0,Operations,male,61280.0,2010,5.2,Bangalore
6892,Employee_5891,35.0,Sales,F,149966.0,2010,6.3,Chennai
5967,Employee_4966,54.0,HR,male,103030.0,2012,8.9,Hyderabad
3024,Employee_2023,26.0,IT,FEMALE,144049.0,2006,8.1,Hyderabad
10882,Employee_9881,38.0,IT,M,34716.0,2013,9.7,Delhi
8910,Employee_7909,33.0,Sales,Female,50575.0,2022,8.5,Delhi
10159,Employee_9158,42.0,Operations,male,77032.0,2017,6.0,Mumbai
8322,Employee_7321,30.0,Finance,Male,38715.0,2008,8.6,Pune
1227,Employee_226,39.0,Marketing,MALE,41924.0,2007,8.9,Bangalore
2014,Employee_1013,44.0,Sales,M,139619.0,2008,6.5,Bangalore
2930,Employee_1929,35.0,HR,M,115293.0,2014,5.8,Mumbai
6252,Employee_5251,38.0,Sales,M,94213.0,2012,7.6,Chennai
3180,Employee_2179,28.0,Finance,F,33399.0,2023,5.7,Bangalore
1698,Employee_697,24.0,HR,MALE,113521.0,2012,5.2,Chennai
2125,Employee_1124,37.0,HR,female,136948.0,2012,8.8,Mumbai
8379,Employee_7378,39.0,Sales,M,59470.0,2022,6.7,Bangalore
9630,Employee_8629,30.0,Operations,Female,78966.0,2021,9.0,Hyderabad
6111,Employee_5110,46.0,Operations,Male,40739.0,2009,9.7,Pune
8903,Employee_7902,41.0,Sales,Female,131092.0,2021,7.0,Delhi
2779,Employee_1778,23.0,Marketing,MALE,90085.0,2011,8.6,Delhi
9396,Employee_8395,54.0,HR,Female,87522.0,2007,8.0,Delhi
3635,Employee_2634,33.0,Operations,MALE,114256.0,2018,8.4,Kolkata
8545,Employee_7544,51.0,HR,FEMALE,44929.0,2005,8.5,Mumbai
8605,Employee_7604,36.0,Sales,male,141489.0,2022,7.7,Kolkata
4490,Employee_3489,27.0,HR,MALE,124296.0,2016,9.5,Mumbai
2038,Employee_1037,47.0,Operations,M,111259.0,2021,5.8,Bangalore
9601,Employee_8600,48.0,Marketing,Male,78993.0,2022,8.8,Hyderabad
3650,Employee_2649,27.0,HR,male,113335.0,2014,8.8,Hyderabad
3980,Employee_2979,28.0,Marketing,Male,50810.0,2020,8.8,Mumbai
3548,Employee_2547,33.0,Finance,FEMALE,107058.0,2015,5.3,Pune
6133,Employee_5132,46.0,Finance,M,63067.0,2018,6.6,Mumbai
3160,Employee_2159,55.0,IT,Female,111658.0,2005,7.7,Chennai
7446,Employee_6445,38.0,Sales,FEMALE,108966.0,2022,6.4,Hyderabad
4968,Employee_3967,49.0,Sales,MALE,55545.0,2019,6.9,Mumbai
2429,Employee_1428,37.0,Operations,Male,141539.0,2020,9.7,Chennai
8284,Employee_7283,28.0,Operations,male,123650.0,2020,8.0,Pune
3521,Employee_2520,29.0,IT,FEMALE,53763.0,2013,6.3,
9034,Employee_8033,56.0,HR,FEMALE,68369.0,2017,5.6,Bangalore
10067,Employee_9066,200.0,Operations,MALE,136442.0,2016,6.0,Chennai
10486,Employee_9485,34.0,Operations,male,61052.0,2008,7.4,Delhi
1449,Employee_448,28.0,Finance,FEMALE,32614.0,2023,7.7,Delhi
9909,Employee_8908,200.0,Marketing,M,,2013,7.8,Delhi
6996,Employee_5995,200.0,Marketing,FEMALE,49843.0,2008,5.1,Bangalore
9449,Employee_8448,41.0,Sales,Female,86203.0,2014,5.3,Delhi
4728,Employee_3727,50.0,HR,FEMALE,97667.0,2019,6.4,Mumbai
8354,Employee_7353,42.0,Finance,female,143173.0,2020,8.5,Pune
7280,Employee_6279,29.0,Operations,FEMALE,125089.0,2007,8.2,Mumbai
10396,Employee_9395,29.0,IT,MALE,108908.0,2013,,Chennai
8296,Employee_7295,50.0,Operations,Female,65391.0,2022,6.1,Hyderabad
7252,Employee_6251,31.0,HR,Female,42228.0,2022,,Delhi
6927,Employee_5926,50.0,Sales,MALE,50762.0,2009,7.4,Kolkata
3461,Employee_2460,24.0,IT,FEMALE,112888.0,2023,9.7,Mumbai
1023,Employee_22,48.0,Finance,male,114528.0,2013,9.8,Kolkata
3067,Employee_2066,31.0,HR,Male,30168.0,2009,5.7,Pune
2654,Employee_1653,22.0,HR,F,,2016,9.8,Hyderabad
2377,Employee_1376,33.0,Operations,M,96629.0,2022,8.1,Mumbai
2725,Employee_1724,31.0,Marketing,female,52849.0,2017,9.0,Pune
4755,Employee_3754,47.0,Marketing,female,60110.0,2017,5.5,Chennai
5184,Employee_4183,33.0,HR,M,138072.0,2016,6.9,Delhi
5083,Employee_4082,51.0,HR,MALE,119838.0,2015,5.4,Hyderabad
7580,Employee_6579,34.0,Finance,FEMALE,66277.0,2010,5.0,Hyderabad
5559,Employee_4558,55.0,HR,F,61051.0,2019,5.4,Hyderabad
4538,Employee_3537,42.0,Sales,female,109211.0,2010,7.0,Hyderabad
8004,Employee_7003,40.0,Marketing,MALE,47945.0,2009,5.7,Hyderabad
10947,Employee_9946,27.0,IT,M,84822.0,2011,7.8,Pune
1647,Employee_646,52.0,HR,Male,43784.0,2019,6.4,Bangalore
7382,Employee_6381,-5.0,Marketing,Female,35334.0,2005,5.7,Pune
8528,Employee_7527,39.0,IT,male,52188.0,2020,9.6,Mumbai
4539,Employee_3538,23.0,Finance,MALE,125956.0,2020,9.6,Hyderabad
8166,Employee_7165,29.0,Finance,male,95030.0,2015,9.3,Hyderabad
9403,Employee_8402,46.0,Operations,MALE,116095.0,2023,9.6,Delhi
8698,Employee_7697,37.0,HR,F,52027.0,2018,7.7,Pune
10992,Employee_9991,33.0,Marketing,male,90161.0,2020,9.6,Hyderabad
5876,Employee_4875,49.0,Marketing,MALE,69502.0,2020,6.4,Chennai
10027,Employee_9026,35.0,IT,Male,47232.0,2009,7.1,Mumbai
6342,Employee_5341,38.0,IT,Male,95820.0,2021,6.6,Hyderabad
8032,Employee_7031,51.0,Operations,female,,2021,8.3,Hyderabad
3161,Employee_2160,41.0,Operations,FEMALE,139735.0,2023,5.5,Delhi
1686,Employee_685,36.0,Operations,MALE,95167.0,2013,6.2,Mumbai
3462,Employee_2461,25.0,Marketing,M,91604.0,2017,9.3,Delhi
8129,Employee_7128,34.0,HR,F,140126.0,2008,7.0,Delhi
7268,Employee_6267,22.0,IT,FEMALE,69884.0,2012,7.3,Bangalore
5942,Employee_4941,51.0,HR,M,105045.0,2011,5.6,Bangalore
6947,Employee_5946,40.0,Finance,FEMALE,63161.0,2012,6.9,
5584,Employee_4583,33.0,IT,MALE,78777.0,2014,7.9,Hyderabad
6785,Employee_5784,25.0,HR,female,30832.0,2013,6.1,Kolkata
8570,Employee_7569,43.0,HR,male,132648.0,2016,8.6,Pune
1522,Employee_521,36.0,Sales,FEMALE,59179.0,2011,8.9,Hyderabad
4984,Employee_3983,39.0,Marketing,MALE,68568.0,2012,5.8,Kolkata
5933,Employee_4932,54.0,Finance,male,56823.0,2021,8.4,Kolkata
1781,Employee_780,34.0,Operations,M,52499.0,2017,9.5,Delhi
9644,Employee_8643,39.0,IT,Male,39787.0,2017,6.6,Mumbai
6608,Employee_5607,47.0,HR,F,95876.0,2005,7.2,Chennai
6979,Employee_5978,38.0,Sales,FEMALE,35605.0,2020,7.3,Mumbai
4748,Employee_3747,32.0,Marketing,Female,31473.0,2009,7.9,Bangalore
3197,Employee_2196,45.0,HR,M,138360.0,2009,8.7,Mumbai
8244,Employee_7243,42.0,Operations,FEMALE,54188.0,2014,8.9,Hyderabad
5286,Employee_4285,34.0,Finance,Female,108669.0,2014,6.6,Hyderabad
7980,Employee_6979,29.0,Marketing,female,30797.0,2020,9.2,Delhi
2828,Employee_1827,51.0,Sales,FEMALE,100135.0,2020,10.0,Hyderabad
1731,Employee_730,27.0,Operations,male,108027.0,2021,9.8,Chennai
3377,Employee_2376,24.0,Finance,F,55651.0,2016,8.4,Chennai
4840,Employee_3839,25.0,Marketing,male,107713.0,2020,7.4,Pune
2247,Employee_1246,36.0,Finance,M,86782.0,2010,7.2,Pune
8505,Employee_7504,33.0,Operations,MALE,133748.0,2021,9.9,Pune
7512,Employee_6511,46.0,Marketing,MALE,76993.0,2007,6.7,
6440,Employee_5439,38.0,Marketing,F,114560.0,2020,5.2,Delhi
10711,Employee_9710,29.0,Sales,M,40047.0,2018,5.5,Mumbai
6511,Employee_5510,54.0,Operations,M,123601.0,2006,6.8,Bangalore
6331,Employee_5330,51.0,Marketing,Female,134221.0,2016,5.2,Pune
5532,Employee_4531,23.0,HR,MALE,111229.0,2011,5.7,Hyderabad
1366,Employee_365,54.0,Finance,Male,57729.0,2007,6.5,Pune
2127,Employee_1126,38.0,Marketing,Male,31611.0,2005,7.4,Pune
1148,Employee_147,45.0,Marketing,FEMALE,95436.0,2019,8.8,Mumbai
2669,Employee_1668,35.0,HR,female,104900.0,2007,7.7,Mumbai
10295,Employee_9294,56.0,Finance,FEMALE,130091.0,2009,7.1,Hyderabad
8651,Employee_7650,46.0,IT,FEMALE,102330.0,2009,8.5,Bangalore
8789,Employee_7788,34.0,IT,Female,123789.0,2005,8.8,Chennai
4457,Employee_3456,54.0,Sales,F,55274.0,2019,9.4,Pune
4272,Employee_3271,43.0,Operations,M,50929.0,2013,5.9,Hyderabad
5941,Employee_4940,45.0,Finance,M,40916.0,2021,5.2,Delhi
7231,Employee_6230,48.0,IT,Male,144968.0,2015,5.1,Pune
10358,Employee_9357,24.0,Finance,male,136400.0,2008,6.4,Hyderabad
9529,Employee_8528,37.0,HR,Female,83815.0,2012,7.0,Bangalore
4927,Employee_3926,-5.0,Sales,male,55406.0,2010,5.1,Hyderabad
9974,Employee_8973,47.0,HR,FEMALE,79459.0,2016,7.6,Kolkata
9081,Employee_8080,46.0,Marketing,F,92063.0,2007,6.4,Delhi
1079,Employee_78,38.0,Marketing,Male,54020.0,2006,8.3,Delhi
8089,Employee_7088,29.0,Sales,Male,,2021,,Mumbai
3248,Employee_2247,41.0,Marketing,female,45091.0,2023,9.1,Mumbai
9677,Employee_8676,37.0,Finance,Female,66036.0,2013,6.5,
6629,Employee_5628,34.0,Marketing,F,77223.0,2022,8.0,Pune
8452,Employee_7451,39.0,HR,F,113520.0,2022,5.7,Pune
3280,Employee_2279,39.0,HR,MALE,62624.0,2005,9.6,Kolkata
9124,Employee_8123,43.0,Finance,MALE,,2011,7.7,Mumbai
4898,Employee_3897,34.0,HR,F,44096.0,2021,9.9,Delhi
9474,Employee_8473,40.0,IT,female,131483.0,2015,6.9,Chennai
8178,Employee_7177,52.0,Sales,F,46827.0,2016,8.2,Kolkata
10930,Employee_9929,54.0,IT,male,42221.0,2021,9.0,Mumbai
4632,Employee_3631,54.0,Finance,MALE,38802.0,2008,7.2,Hyderabad
10058,Employee_9057,31.0,Marketing,F,88022.0,2013,5.2,Kolkata
7273,Employee_6272,37.0,IT,male,33062.0,2020,5.1,Hyderabad
1393,Employee_392,33.0,Marketing,MALE,117367.0,2005,5.1,Pune
4192,Employee_3191,46.0,Finance,M,139418.0,2012,9.8,Mumbai
1017,Employee_16,23.0,Marketing,MALE,80756.0,2016,8.4,Delhi
5201,Employee_4200,46.0,Finance,male,105827.0,2015,9.2,Chennai
3673,Employee_2672,56.0,HR,M,36575.0,2015,5.5,Mumbai
7165,Employee_6164,46.0,HR,Female,87148.0,2008,8.2,Hyderabad
4494,Employee_3493,56.0,Marketing,FEMALE,42651.0,2005,9.6,Hyderabad
8395,Employee_7394,49.0,Finance,Male,103606.0,2017,6.5,Kolkata
5840,Employee_4839,28.0,Finance,F,73352.0,2015,8.2,Delhi
