transaction_id,product,region,amount,quantity,discount,year,month
9128,Phone,West,27406.0,8.0,0.3,2019,7
11294,Laptop,South,39717.0,5.0,0.24,2019,6
16127,PHONE,East,18561.0,3.0,0.36,2020,2
6467,laptop,North,34703.0,10.0,0.15,2021,2
5128,Laptop,Central,19172.0,10.0,0.14,2021,2
6735,LAPTOP,Central,26940.0,9.0,0.3,2018,4
5390,Laptop,East,17177.0,19.0,0.49,2019,5
15328,LAPTOP,North,41561.0,7.0,0.24,2022,4
6342,tablet,North,32076.0,16.0,0.06,2021,1
7771,phone,South,5527.0,4.0,0.19,2021,6
11084,phone,East,1629.0,10.0,0.29,2019,2
8190,Phone,West,14639.0,12.0,0.38,2020,10
6960,Tablet,North,15772.0,4.0,0.27,2018,4
6056,laptop,Central,45563.0,17.0,0.13,2019,5
5819,Laptop,North,49241.0,3.0,0.26,2021,11
13900,tablet,South,21428.0,4.0,0.11,2023,7
5811,LAPTOP,West,2306.0,11.0,0.34,2018,5
7197,Tablet,Central,24225.0,15.0,0.47,2019,9
9686,tablet,North,9728.0,14.0,0.02,2023,10
11291,tablet,North,44660.0,12.0,0.35,2019,6
10984,Tablet,Central,15102.0,9.0,0.01,2018,4
6650,tablet,,17669.0,13.0,0.1,2022,11
16871,laptop,Central,23982.0,14.0,0.31,2022,11
9468,LAPTOP,Central,29383.0,10.0,0.49,2021,7
13834,Phone,South,2979.0,19.0,0.32,2018,7
12944,PHONE,South,11617.0,14.0,0.15,2019,5
10285,tablet,North,47898.0,15.0,,2021,6
14097,Phone,Central,18146.0,9.0,0.2,2018,7
7488,laptop,Central,47463.0,7.0,0.38,2022,2
14043,tablet,South,38007.0,11.0,0.41,2021,2
6297,tablet,West,35765.0,500.0,0.34,2023,5
16683,laptop,North,15168.0,14.0,0.3,2019,6
11598,PHONE,East,42853.0,11.0,0.22,2023,2
12180,tablet,North,37887.0,7.0,0.17,2018,9
16307,laptop,North,49918.0,3.0,0.28,2023,4
7514,Phone,East,46826.0,8.0,0.3,2018,9
16994,Tablet,East,36794.0,16.0,0.16,2020,11
9338,PHONE,Central,38746.0,10.0,0.37,2019,12
16493,PHONE,East,46943.0,12.0,0.29,2019,11
16227,Laptop,Central,6696.0,8.0,0.05,2023,8
14259,phone,South,42628.0,17.0,0.26,2019,4
7287,PHONE,South,2543.0,19.0,0.11,2020,7
10802,LAPTOP,Central,21749.0,8.0,0.22,2023,8
15470,LAPTOP,West,37460.0,13.0,0.28,2022,10
15807,laptop,North,5717.0,11.0,0.38,2023,9
12564,LAPTOP,West,37686.0,5.0,0.01,2022,8
6646,laptop,South,44737.0,14.0,0.3,2019,7
7366,tablet,South,29841.0,9.0,0.45,2021,6
7646,tablet,Central,41935.0,7.0,0.14,2018,12
15120,PHONE,North,46591.0,3.0,0.19,2023,2
13895,Tablet,North,46490.0,16.0,0.48,2020,12
5719,tablet,West,18723.0,14.0,0.35,2018,1
12408,laptop,West,10955.0,3.0,0.08,2022,12
5721,LAPTOP,South,37136.0,9.0,0.4,2018,1
15259,phone,West,13960.0,18.0,0.28,2019,9
10580,Laptop,East,20668.0,2.0,0.18,2021,10
11568,LAPTOP,Central,8042.0,18.0,0.39,2019,1
6604,laptop,North,24496.0,9.0,0.32,2021,4
10117,Phone,Central,23973.0,13.0,0.18,2018,4
9762,laptop,South,5002.0,16.0,0.34,2022,4
10611,tablet,North,47178.0,6.0,0.44,2019,3
13397,LAPTOP,North,12386.0,1.0,0.38,2021,1
7415,Phone,East,4776.0,8.0,0.19,2021,9
14590,Laptop,West,26582.0,16.0,0.26,2020,6
16952,tablet,East,31478.0,13.0,0.34,2018,9
11285,laptop,East,760.0,7.0,0.08,2018,8
16602,laptop,North,40766.0,3.0,0.24,2023,5
11400,laptop,Central,25266.0,4.0,0.13,2019,6
5231,phone,,46738.0,10.0,0.32,2019,2
15968,LAPTOP,North,10043.0,6.0,0.02,2021,10
5227,LAPTOP,West,11099.0,9.0,0.45,2019,1
7635,Tablet,West,29869.0,2.0,0.18,2021,10
14146,Phone,East,8182.0,8.0,0.29,2021,1
14076,Phone,North,10969.0,8.0,0.49,2020,9
12935,PHONE,North,5363.0,6.0,0.18,2022,5
12342,Laptop,East,20270.0,6.0,0.18,2020,9
12411,Phone,North,12788.0,13.0,0.08,2023,9
13966,Phone,Central,5438.0,8.0,0.09,2020,4
7143,Phone,East,13767.0,13.0,0.23,2023,9
12993,phone,South,44631.0,17.0,0.09,2020,12
11742,tablet,East,16672.0,6.0,0.36,2022,2
14813,laptop,Central,46837.0,1.0,0.49,2023,10
12698,phone,North,14307.0,5.0,0.25,2021,2
12991,Phone,East,23099.0,12.0,0.02,2023,3
7887,Phone,North,19629.0,12.0,0.43,2018,2
6186,Phone,South,48723.0,6.0,0.32,2019,7
16993,Tablet,North,13889.0,2.0,0.02,2022,3
12224,Laptop,South,8985.0,15.0,0.45,2022,8
9917,Phone,South,23186.0,19.0,0.11,2020,9
14533,Phone,West,43986.0,1.0,0.41,2019,10
9378,tablet,East,,8.0,0.37,2020,1
7679,laptop,Central,18692.0,19.0,0.24,2019,12
16373,laptop,South,24496.0,1.0,0.11,2023,2
12313,LAPTOP,East,17441.0,3.0,0.14,2022,10
8736,tablet,South,21520.0,15.0,0.05,2018,8
14219,PHONE,East,23212.0,18.0,0.1,2018,9
9320,Tablet,South,24957.0,17.0,0.01,2018,10
10306,laptop,East,13684.0,18.0,0.31,2021,12
15743,phone,West,3213.0,18.0,0.1,2023,2
6100,LAPTOP,North,,8.0,0.42,2023,5
15519,phone,Central,47277.0,16.0,0.1,2021,2
6136,phone,East,42581.0,4.0,0.0,2022,7
8779,PHONE,West,11041.0,10.0,0.09,2019,11
9398,tablet,West,29081.0,8.0,0.1,2019,4
16584,laptop,South,41437.0,-10.0,0.44,2018,9
8790,laptop,South,16933.0,14.0,0.24,2018,3
14945,laptop,West,24872.0,12.0,0.2,2020,3
15917,Laptop,West,33346.0,9.0,0.27,2018,10
12785,PHONE,East,37998.0,15.0,0.08,2022,4
11070,LAPTOP,North,12890.0,6.0,0.25,2022,3
13273,laptop,North,6638.0,5.0,0.34,2022,6
8839,Tablet,Central,37036.0,4.0,0.27,2022,2
5884,PHONE,Central,39391.0,13.0,0.26,2018,2
16668,Laptop,South,16243.0,11.0,0.07,2021,4
16859,Tablet,West,32073.0,17.0,0.17,2022,8
5306,Phone,South,2803.0,8.0,0.09,2020,3
10974,Tablet,East,36489.0,10.0,0.49,2019,1
11763,LAPTOP,West,47366.0,1000.0,0.02,2018,8
16730,LAPTOP,West,11359.0,11.0,0.39,2020,1
13408,Phone,North,29423.0,7.0,0.12,2020,6
12527,Laptop,West,47702.0,18.0,0.06,2020,2
16752,tablet,North,12851.0,1.0,0.09,2023,2
14031,Phone,North,2098.0,5.0,0.02,2022,1
6333,phone,West,17337.0,1.0,0.4,2021,9
14620,phone,Central,15712.0,4.0,,2020,3
15107,Tablet,West,1487.0,9.0,0.11,2019,4
12350,LAPTOP,West,40846.0,14.0,0.2,2021,10
15212,Phone,Central,9742.0,4.0,0.5,2023,3
10783,Laptop,South,44402.0,9.0,0.27,2021,1
14722,tablet,West,14154.0,13.0,0.34,2019,10
13827,phone,East,,15.0,0.15,2020,3
15238,laptop,South,3233.0,5.0,0.04,2018,10
16503,LAPTOP,Central,14927.0,17.0,0.11,2020,10
16941,tablet,North,7426.0,17.0,0.28,2020,5
13641,laptop,North,39571.0,8.0,0.12,2019,7
6539,phone,South,18925.0,11.0,0.34,2023,9
7359,PHONE,North,32774.0,5.0,0.26,2022,11
12869,laptop,South,21044.0,6.0,0.17,2019,4
14446,Laptop,South,21664.0,12.0,0.24,2019,6
8975,phone,West,35567.0,1.0,0.25,2021,5
9522,tablet,West,45714.0,17.0,0.47,2022,8
11028,Tablet,North,2207.0,1.0,0.04,2020,6
7039,Laptop,East,,14.0,0.1,2022,12
8349,Phone,South,25430.0,10.0,0.38,2019,9
13422,LAPTOP,North,40857.0,18.0,0.03,2022,4
11659,laptop,Central,11278.0,13.0,0.33,2021,11
8457,tablet,South,45360.0,2.0,0.19,2021,5
16976,PHONE,South,25989.0,12.0,0.16,2022,4
11248,laptop,North,22783.0,15.0,0.46,2022,4
10423,Laptop,West,11593.0,1.0,0.02,2018,10
9074,phone,East,41991.0,12.0,0.18,2018,2
6206,tablet,West,36762.0,14.0,0.28,2023,9
8109,PHONE,South,,13.0,0.31,2020,9
5692,LAPTOP,South,47614.0,14.0,0.26,2018,1
16895,laptop,West,33205.0,10.0,0.46,2021,12
15059,phone,East,9465.0,6.0,0.39,2022,11
11386,laptop,South,3809.0,6.0,0.31,2023,4
5475,PHONE,West,37423.0,18.0,0.43,2021,3
10576,Laptop,Central,47989.0,13.0,0.39,2021,4
6053,LAPTOP,East,20832.0,4.0,0.45,2019,6
9666,PHONE,South,40190.0,15.0,0.2,2019,4
9202,Phone,Central,,11.0,0.34,2019,7
12782,phone,South,44226.0,11.0,0.45,2018,5
15784,Phone,East,49527.0,9.0,0.31,2021,4
16344,laptop,South,48688.0,16.0,,2020,4
13446,PHONE,West,12008.0,15.0,0.42,2019,7
6423,phone,East,48886.0,13.0,0.25,2018,8
7502,laptop,Central,13127.0,12.0,0.08,2022,7
8552,Tablet,Central,2673.0,17.0,0.01,2021,5
7306,Tablet,West,23857.0,10.0,0.07,2018,10
10000,LAPTOP,West,,12.0,0.32,2020,4
14956,Phone,West,8558.0,6.0,0.03,2023,2
15321,Tablet,Central,29243.0,1.0,0.39,2022,10
6313,PHONE,West,33718.0,15.0,0.08,2018,3
15488,tablet,Central,30035.0,999.0,0.47,2018,3
5965,phone,South,3761.0,18.0,0.07,2018,5
9692,LAPTOP,South,41411.0,16.0,0.3,2018,8
5018,Tablet,West,30411.0,13.0,0.32,2018,3
13583,Tablet,South,23238.0,10.0,0.08,2019,6
12802,phone,Central,37198.0,12.0,0.2,2020,5
7441,phone,East,,6.0,0.07,2018,2
15468,Laptop,East,36697.0,4.0,0.49,2022,11
13073,tablet,West,,1.0,0.24,2019,9
5463,Tablet,East,11858.0,12.0,0.02,2020,4
8438,Laptop,East,7365.0,1.0,0.06,2020,10
9273,phone,South,41111.0,13.0,0.35,2021,9
13853,tablet,South,6206.0,4.0,0.22,2021,5
9377,tablet,South,35225.0,11.0,0.48,2021,11
14290,PHONE,East,21827.0,5.0,0.01,2019,5
12701,tablet,West,28661.0,3.0,0.3,2023,3
16732,laptop,East,7846.0,11.0,0.28,2021,6
9281,phone,South,26532.0,6.0,0.0,2018,1
10541,LAPTOP,South,46006.0,18.0,0.29,2021,5
16728,tablet,East,26808.0,2.0,,2021,3
5274,LAPTOP,East,49749.0,1.0,0.27,2022,5
11527,laptop,West,45194.0,7.0,0.2,2023,1
14881,laptop,North,11695.0,5.0,0.18,2018,11
6921,Tablet,Central,48209.0,17.0,0.11,2021,9
14476,laptop,East,44539.0,8.0,0.1,2022,4
14962,LAPTOP,East,11373.0,5.0,0.2,2023,2
14960,Phone,South,43461.0,4.0,0.5,2019,7
11405,LAPTOP,,49342.0,9.0,0.44,2021,12
10152,phone,Central,45880.0,16.0,0.46,2018,3
7724,phone,North,1599.0,14.0,0.38,2022,8
12440,phone,South,35748.0,7.0,0.1,2018,11
10077,PHONE,South,45545.0,10.0,0.5,2021,9
5241,Phone,South,36685.0,15.0,0.36,2020,4
12528,tablet,Central,41680.0,13.0,0.22,2022,3
11369,LAPTOP,North,20433.0,18.0,0.07,2020,8
8679,PHONE,North,6310.0,11.0,,2019,7
13661,phone,West,18364.0,3.0,0.14,2019,8
10955,Phone,Central,37127.0,2.0,0.28,2023,6
11189,laptop,South,46491.0,15.0,0.42,2021,5
6778,Laptop,West,17621.0,8.0,0.37,2020,3
16440,Tablet,South,26712.0,5.0,0.02,2019,10
9842,Tablet,Central,21416.0,3.0,0.2,2023,7
15179,Laptop,South,38064.0,7.0,,2022,3
9021,Laptop,East,23544.0,13.0,0.03,2019,10
12521,Laptop,North,20467.0,1.0,0.45,2019,8
9331,PHONE,Central,15400.0,13.0,0.25,2020,11
6405,tablet,South,30957.0,10.0,0.24,2020,3
9385,tablet,Central,20322.0,12.0,0.04,2018,7
11605,tablet,South,48356.0,3.0,0.34,2018,11
9549,laptop,Central,49919.0,13.0,0.03,2018,11
13391,laptop,East,26042.0,19.0,0.19,2021,2
12337,tablet,East,28001.0,18.0,0.31,2019,12
6813,Laptop,North,45980.0,13.0,0.24,2020,10
11859,Laptop,South,44789.0,7.0,0.44,2019,10
15287,PHONE,North,5061.0,9.0,0.31,2020,8
14835,PHONE,North,42046.0,2.0,0.32,2018,8
6445,tablet,North,22724.0,19.0,0.23,2018,7
5775,tablet,North,24103.0,14.0,0.25,2020,8
6098,Tablet,East,,16.0,0.29,2019,7
15378,Phone,North,46962.0,13.0,0.22,2021,9
7129,tablet,North,43505.0,11.0,0.44,2023,8
13508,Laptop,West,27188.0,19.0,0.02,2022,3
11499,Tablet,Central,47310.0,2.0,0.28,2021,9
6628,PHONE,West,17783.0,15.0,0.08,2018,7
14287,LAPTOP,North,15892.0,15.0,0.37,2021,10
11904,Laptop,South,,13.0,0.09,2022,12
12544,PHONE,East,12147.0,7.0,0.13,2019,4
15738,Phone,South,1445.0,6.0,0.05,2018,4
13441,Laptop,Central,8928.0,10.0,0.26,2022,9
8180,laptop,Central,43358.0,11.0,0.07,2019,6
11564,phone,East,32885.0,16.0,0.36,2019,6
14372,phone,West,36354.0,12.0,0.24,2023,6
16780,Laptop,West,41688.0,-10.0,0.26,2023,6
11223,tablet,West,49586.0,19.0,0.2,2019,9
12103,phone,East,23322.0,3.0,0.19,2022,11
10546,Phone,North,1094.0,8.0,0.34,2023,2
6944,Laptop,North,49465.0,17.0,0.32,2022,8
6434,Laptop,Central,4784.0,5.0,0.27,2023,5
5224,laptop,East,26572.0,18.0,0.37,2020,11
16572,Phone,South,43017.0,6.0,0.41,2022,1
13882,Tablet,Central,28839.0,14.0,0.21,2022,12
5665,laptop,Central,30657.0,6.0,0.04,2023,7
10222,tablet,Central,13815.0,13.0,0.44,2019,1
11177,tablet,South,2255.0,6.0,0.18,2022,7
10973,Tablet,Central,39981.0,10.0,0.17,2019,10
8284,tablet,East,3708.0,8.0,0.04,2023,8
10232,LAPTOP,East,46042.0,14.0,0.41,2018,9
16334,Phone,South,4708.0,10.0,0.44,2021,9
16795,Laptop,West,2132.0,15.0,0.3,2020,7
10836,PHONE,Central,22731.0,7.0,0.4,2021,9
6531,Laptop,,7964.0,16.0,0.3,2023,5
12155,Tablet,Central,15559.0,11.0,0.17,2022,3
11342,LAPTOP,West,17449.0,17.0,0.37,2022,5
13019,Phone,North,14593.0,19.0,0.03,2022,12
9525,Laptop,Central,9165.0,13.0,0.18,2022,1
11741,Phone,West,31553.0,13.0,0.07,2023,10
15266,tablet,South,5851.0,6.0,0.34,2023,12
16197,phone,East,18961.0,6.0,0.3,2022,3
12346,tablet,South,44216.0,5.0,0.44,2022,6
8423,Phone,Central,21234.0,12.0,0.13,2020,1
16023,Tablet,West,34807.0,3.0,0.13,2020,8
12234,LAPTOP,North,14578.0,17.0,0.31,2022,7
6963,LAPTOP,East,2030.0,14.0,0.24,2019,9
7140,phone,North,45299.0,10.0,0.36,2021,2
10113,tablet,North,38483.0,13.0,0.16,2020,3
8391,Tablet,West,,18.0,0.01,2020,1
15469,LAPTOP,West,38563.0,12.0,0.2,2023,4
5182,phone,South,47499.0,19.0,0.33,2022,10
12689,PHONE,West,33438.0,6.0,0.07,2022,1
6124,LAPTOP,East,48215.0,18.0,0.12,2018,1
11935,laptop,West,5548.0,16.0,0.18,2022,1
8504,Laptop,West,23491.0,15.0,0.25,2018,8
8715,Laptop,East,46383.0,16.0,0.05,2020,1
16325,LAPTOP,South,32938.0,11.0,0.2,2022,3
14670,Tablet,South,16650.0,18.0,0.26,2021,12
8247,tablet,East,37886.0,19.0,0.0,2021,12
5492,tablet,West,898.0,1.0,0.26,2022,7
8788,LAPTOP,Central,28684.0,5.0,0.34,2018,11
11595,Tablet,North,33375.0,15.0,0.48,2019,1
11800,tablet,East,41874.0,4.0,0.36,2020,7
13780,PHONE,West,19481.0,3.0,0.02,2020,12
9763,Phone,South,36277.0,17.0,0.27,2021,7
13210,PHONE,Central,43477.0,8.0,0.41,2023,5
12382,PHONE,East,9769.0,11.0,0.26,2018,8
12244,Phone,Central,21816.0,11.0,0.12,2020,12
12734,phone,West,27360.0,17.0,0.05,2023,7
15148,laptop,Central,930.0,2.0,0.1,2019,4
15786,PHONE,Central,23321.0,16.0,,2023,6
7113,phone,East,3848.0,16.0,0.25,2018,6
14447,tablet,North,1609.0,1.0,0.35,2018,7
15032,Laptop,Central,845.0,16.0,0.08,2020,11
16443,phone,Central,1038.0,1.0,0.2,2020,9
7205,Laptop,Central,33494.0,7.0,0.36,2020,6
6498,laptop,West,43238.0,17.0,0.15,2020,12
11987,phone,Central,27573.0,15.0,0.3,2020,1
6770,PHONE,South,30889.0,15.0,0.24,2022,1
11626,PHONE,South,34397.0,10.0,0.03,2018,7
9742,phone,South,13164.0,10.0,0.3,2020,7
9553,Phone,North,9857.0,9.0,0.13,2021,12
7034,Phone,East,,7.0,0.37,2018,12
10415,tablet,North,42545.0,19.0,0.25,2020,5
6334,Tablet,Central,10490.0,-5.0,0.02,2018,10
13102,Phone,North,4258.0,15.0,0.23,2020,6
9909,Tablet,North,37758.0,9.0,0.48,2019,10
9405,Phone,Central,24738.0,18.0,0.4,2018,1
10103,tablet,West,34553.0,11.0,0.04,2019,9
14094,Tablet,Central,41745.0,18.0,0.1,2020,11
13453,Phone,Central,36181.0,14.0,0.27,2022,7
6218,LAPTOP,West,34299.0,2.0,0.28,2018,6
7492,PHONE,South,28883.0,18.0,0.08,2021,11
5817,phone,North,3417.0,3.0,0.37,2019,10
10674,Phone,,30072.0,15.0,0.26,2022,4
8792,Tablet,South,12559.0,13.0,0.28,2021,6
8977,phone,North,32346.0,3.0,0.26,2019,11
7491,phone,Central,18729.0,7.0,,2018,1
6886,laptop,West,30409.0,11.0,0.47,2019,5
16423,laptop,East,15748.0,6.0,0.35,2021,3
15993,tablet,East,2281.0,1.0,0.34,2022,10
6226,tablet,Central,44325.0,17.0,0.12,2020,6
12703,Laptop,East,35153.0,3.0,0.18,2020,1
15362,laptop,South,11711.0,5.0,0.19,2021,5
5920,LAPTOP,South,31168.0,9.0,0.08,2022,10
11025,PHONE,West,32517.0,16.0,0.12,2022,8
10715,laptop,North,34828.0,18.0,0.15,2018,7
9181,Tablet,Central,23901.0,4.0,0.27,2019,7
12131,Phone,Central,5317.0,11.0,0.37,2023,12
6703,PHONE,South,37056.0,18.0,0.38,2019,4
8035,tablet,North,40873.0,3.0,0.19,2019,10
13866,LAPTOP,Central,3710.0,9.0,0.28,2022,2
13379,tablet,East,8426.0,10.0,0.01,2019,6
14626,Phone,Central,5463.0,14.0,0.1,2022,6
16864,Phone,Central,17777.0,6.0,0.29,2022,7
12903,Laptop,Central,7590.0,4.0,0.19,2020,6
12347,PHONE,East,36705.0,5.0,0.35,2021,1
16146,Laptop,East,27396.0,4.0,0.11,2023,5
10998,phone,North,23252.0,7.0,0.43,2018,5
14281,Tablet,East,40131.0,18.0,0.11,2023,10
8148,tablet,West,9755.0,19.0,0.49,2022,10
13812,Phone,East,43261.0,18.0,0.18,2023,4
15622,Phone,,9907.0,10.0,0.33,2019,8
14407,Tablet,South,17836.0,6.0,0.36,2021,6
10799,PHONE,East,47982.0,8.0,0.23,2021,10
12361,tablet,East,1106.0,4.0,0.25,2018,1
15258,LAPTOP,North,32175.0,7.0,0.01,2018,10
13976,Tablet,West,3667.0,17.0,0.43,2019,10
16643,laptop,West,18039.0,5.0,0.3,2020,11
10208,PHONE,North,48035.0,1.0,0.03,2018,5
8849,phone,Central,26165.0,6.0,0.38,2021,5
10676,Tablet,East,28123.0,1.0,0.15,2023,5
16951,tablet,North,32774.0,1.0,0.2,2023,8
11341,PHONE,East,36400.0,11.0,0.12,2023,12
9908,tablet,Central,6692.0,9.0,0.45,2023,12
15927,laptop,South,19290.0,18.0,0.36,2020,2
12500,LAPTOP,West,7038.0,3.0,0.16,2021,2
10255,Laptop,West,17175.0,3.0,0.28,2019,1
8270,tablet,South,36228.0,16.0,0.28,2021,9
9721,tablet,South,5512.0,9.0,0.49,2021,6
6366,LAPTOP,North,43516.0,10.0,0.25,2018,11
12456,Tablet,North,13245.0,5.0,0.45,2018,10
7221,phone,South,25280.0,17.0,0.47,2021,7
7063,tablet,East,12794.0,3.0,0.12,2022,7
10097,Tablet,East,45103.0,11.0,0.17,2022,6
9011,tablet,North,17815.0,8.0,,2018,11
15411,LAPTOP,South,,11.0,0.45,2023,2
13157,LAPTOP,South,25570.0,3.0,0.16,2018,10
9451,Tablet,West,16257.0,18.0,0.48,2023,6
13063,LAPTOP,,39898.0,19.0,0.12,2023,7
16037,Phone,East,35868.0,11.0,0.0,2021,10
7757,Tablet,North,28567.0,8.0,0.39,2021,6
10364,tablet,East,26027.0,11.0,0.44,2022,3
6122,PHONE,North,36670.0,11.0,0.26,2023,1
13651,LAPTOP,South,45695.0,17.0,0.18,2021,10
12312,phone,East,32150.0,999.0,0.3,2023,4
5009,LAPTOP,East,,14.0,0.09,2023,6
15359,LAPTOP,Central,49822.0,8.0,0.44,2021,3
12378,Laptop,West,3395.0,5.0,0.25,2018,7
16150,phone,East,8535.0,11.0,0.26,2021,2
6542,PHONE,East,31426.0,2.0,0.36,2021,11
7431,tablet,East,5253.0,16.0,0.1,2018,2
16778,tablet,East,36907.0,15.0,0.19,2019,1
15778,Tablet,East,17695.0,14.0,0.43,2022,12
5444,tablet,East,21733.0,6.0,0.2,2022,3
7939,PHONE,Central,1275.0,16.0,0.32,2021,4
10158,laptop,North,24921.0,15.0,0.41,2019,7
15255,LAPTOP,Central,8185.0,8.0,0.3,2020,2
9288,Laptop,Central,45548.0,2.0,0.0,2023,2
15289,Phone,North,2831.0,7.0,0.25,2022,1
6073,tablet,West,29100.0,13.0,0.43,2018,11
6644,phone,Central,1664.0,14.0,,2018,4
16773,tablet,Central,12010.0,17.0,0.18,2023,6
13374,tablet,West,46016.0,14.0,0.18,2020,1
10915,Phone,Central,40062.0,16.0,0.15,2022,10
11524,phone,West,8857.0,3.0,0.28,2020,4
13980,PHONE,North,32775.0,15.0,0.37,2022,11
14543,phone,West,1016.0,10.0,0.17,2019,11
16947,tablet,Central,1249.0,4.0,0.13,2019,11
8554,tablet,West,43753.0,15.0,0.44,2020,10
14793,Tablet,North,36102.0,5.0,0.16,2020,2
7144,tablet,West,37682.0,14.0,0.38,2018,12
13559,phone,North,14989.0,8.0,0.43,2021,9
15280,phone,West,48889.0,7.0,0.47,2021,1
12677,Tablet,Central,11009.0,18.0,0.36,2018,1
16402,PHONE,North,15512.0,19.0,0.3,2022,2
11528,laptop,East,10331.0,-10.0,0.3,2020,7
9155,phone,East,9686.0,13.0,0.16,2019,7
13715,phone,North,11296.0,13.0,0.08,2020,3
15093,PHONE,East,35291.0,18.0,0.36,2019,7
12082,Laptop,South,16673.0,17.0,0.07,2021,12
16240,phone,South,32682.0,17.0,0.07,2023,9
7275,phone,South,45543.0,8.0,0.13,2022,12
15794,PHONE,North,46901.0,19.0,,2018,12
14194,Phone,Central,12540.0,10.0,0.44,2018,2
6374,LAPTOP,East,19568.0,5.0,0.2,2019,9
10013,laptop,South,25900.0,16.0,0.0,2019,9
14019,LAPTOP,North,19173.0,1.0,0.1,2020,2
9623,Phone,Central,28135.0,1.0,0.22,2020,11
11519,laptop,South,36949.0,17.0,0.38,2019,12
7002,Phone,East,17981.0,8.0,0.43,2018,4
6547,Laptop,East,14333.0,5.0,0.05,2022,7
8565,laptop,Central,2770.0,8.0,0.02,2022,5
14329,tablet,East,39920.0,4.0,0.49,2020,12
8920,PHONE,East,17910.0,1.0,0.45,2021,4
5124,tablet,North,17624.0,4.0,0.08,2022,9
12922,laptop,Central,9830.0,6.0,0.37,2023,7
13471,LAPTOP,,10683.0,10.0,0.45,2023,7
15950,laptop,South,32358.0,14.0,0.29,2023,11
14075,Phone,North,12073.0,1.0,0.4,2018,9
5738,Phone,Central,20950.0,10.0,0.17,2022,8
13803,laptop,South,46840.0,4.0,0.45,2018,4
5367,Laptop,Central,39591.0,19.0,0.09,2019,7
13487,Tablet,Central,35296.0,5.0,0.27,2023,4
6660,Laptop,South,,15.0,0.05,2020,5
11216,Tablet,South,21523.0,11.0,0.18,2020,7
13413,Laptop,West,17141.0,1.0,0.22,2020,11
9644,PHONE,South,28473.0,15.0,0.24,2020,9
9100,Phone,North,42779.0,6.0,0.49,2023,5
5979,Tablet,North,24726.0,19.0,0.34,2019,1
6954,LAPTOP,North,11485.0,2.0,0.06,2020,6
6878,Phone,West,10125.0,11.0,0.49,2021,5
10670,phone,East,13092.0,13.0,0.26,2023,5
8056,PHONE,North,26968.0,8.0,0.2,2022,11
15599,Phone,West,30816.0,5.0,0.36,2019,5
12749,Laptop,Central,10867.0,3.0,0.06,2021,10
8019,tablet,South,16413.0,11.0,0.18,2019,8
13390,Phone,East,1335.0,5.0,0.26,2019,2
9708,laptop,Central,21227.0,15.0,0.25,2018,5
12316,Laptop,East,24050.0,4.0,0.12,2023,3
16318,Phone,East,21776.0,18.0,,2018,7
10899,tablet,West,29726.0,14.0,0.29,2021,2
6141,LAPTOP,West,40844.0,8.0,0.49,2021,7
6022,tablet,North,30973.0,7.0,0.34,2019,8
7476,PHONE,North,4567.0,15.0,0.2,2020,6
13058,Tablet,North,48567.0,13.0,0.09,2021,3
5470,laptop,East,7537.0,14.0,0.29,2019,8
11536,tablet,South,10035.0,19.0,0.13,2022,6
15011,Tablet,West,29243.0,9.0,0.44,2022,2
16195,tablet,West,23112.0,6.0,0.1,2023,5
12721,Tablet,North,42187.0,7.0,0.27,2021,7
7944,tablet,East,42761.0,1.0,0.21,2022,2
11924,phone,West,39246.0,2.0,0.23,2019,8
11374,Laptop,Central,38799.0,9.0,0.07,2023,8
15057,Laptop,South,48962.0,13.0,0.07,2023,10
9452,PHONE,South,12165.0,4.0,0.15,2021,12
9159,LAPTOP,South,46451.0,2.0,0.15,2019,6
13123,PHONE,West,39883.0,6.0,0.42,2021,10
6698,phone,East,42739.0,999.0,0.42,2019,6
5714,phone,East,49357.0,13.0,0.19,2018,2
9849,PHONE,Central,12788.0,1.0,0.46,2020,11
10319,tablet,East,22057.0,13.0,0.12,2022,12
5971,PHONE,Central,21354.0,7.0,0.26,2023,11
7106,PHONE,South,48950.0,6.0,0.35,2023,2
8751,LAPTOP,South,17392.0,12.0,0.18,2023,12
12552,PHONE,East,1834.0,3.0,0.29,2019,7
8933,phone,North,36284.0,14.0,0.09,2023,12
14381,laptop,Central,24003.0,2.0,0.28,2021,6
11067,tablet,South,29291.0,15.0,0.01,2023,1
16980,Phone,Central,19176.0,17.0,0.02,2019,8
6447,phone,West,43963.0,4.0,0.07,2019,2
6505,phone,East,31094.0,12.0,0.03,2021,6
5717,PHONE,North,35375.0,10.0,0.04,2021,11
10979,phone,North,25015.0,2.0,0.27,2018,12
14868,PHONE,North,23224.0,5.0,0.35,2021,6
5987,LAPTOP,East,42121.0,11.0,0.44,2023,11
11773,PHONE,South,2468.0,4.0,0.39,2020,9
8353,laptop,Central,2138.0,12.0,0.18,2020,9
6924,phone,South,24617.0,7.0,0.29,2023,1
12956,PHONE,East,11041.0,7.0,0.04,2022,2
16707,PHONE,South,,5.0,0.06,2019,2
13141,Laptop,South,22396.0,3.0,0.12,2018,10
6112,laptop,West,1849.0,9.0,0.35,2021,1
5378,Laptop,North,41159.0,18.0,0.32,2022,6
10733,PHONE,East,41058.0,12.0,0.48,2020,1
8789,Laptop,South,16572.0,12.0,0.14,2018,6
